customer_id,sex,is_married,event_time,email,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C18724,1,0,2024-05-02T13:43:34.022Z,rowesarah@example.org,1,0,0,0,0,0,0.4184931506849314
C18725,1,0,2024-05-02T13:43:34.023Z,samuelgraham@example.com,1,0,0,0,0,0,0.042465753424657526
C18726,1,1,2024-05-02T13:43:34.023Z,johnny60@example.com,0,0,0,1,0,0,0.9945205479452057
C18727,0,0,2024-05-02T13:43:34.024Z,aparrish@example.com,0,0,0,0,0,1,0.45890410958904115
C18728,0,0,2024-05-02T13:43:34.025Z,fscott@example.net,1,0,0,0,0,0,0.2897260273972604
C18729,1,1,2024-05-02T13:43:34.025Z,gabrielalopez@example.com,0,0,1,0,0,0,0.9589041095890409
C18730,0,0,2024-05-02T13:43:34.026Z,wrightmatthew@example.org,1,0,0,0,0,0,0.2335616438356165
C18731,1,0,2024-05-02T13:43:34.027Z,charleslong@example.org,0,1,0,0,0,0,0.5219178082191782
C18732,1,1,2024-05-02T13:43:34.028Z,courtneyrogers@example.com,0,0,0,1,0,0,0.6198630136986301
C18733,1,1,2024-05-02T13:43:34.028Z,awebster@example.net,0,0,0,0,0,1,0.75
C18734,1,1,2024-05-02T13:43:34.029Z,orowe@example.org,0,1,0,0,0,0,0.7719178082191782
C18735,0,0,2024-05-02T13:43:34.029Z,qvelasquez@example.net,0,1,0,0,0,0,0.717123287671233
C18736,0,1,2024-05-02T13:43:34.030Z,smithsean@example.net,1,0,0,0,0,0,0.5335616438356166
C18737,1,1,2024-05-02T13:43:34.031Z,qwaller@example.com,0,0,0,1,0,0,0.1897260273972603
C18738,0,1,2024-05-02T13:43:34.031Z,jason04@example.net,0,0,1,0,0,0,0.654109589041096
C18739,0,0,2024-05-02T13:43:34.032Z,bhaas@example.net,0,0,0,0,0,1,0.08767123287671241
C18740,1,0,2024-05-02T13:43:34.033Z,nelsonbreanna@example.net,1,0,0,0,0,0,0.8061643835616439
C18741,0,1,2024-05-02T13:43:34.033Z,usutton@example.net,0,0,0,0,0,1,0.3280821917808219
C18742,1,0,2024-05-02T13:43:34.034Z,pearsonmeghan@example.com,1,0,0,0,0,0,0.9815068493150685
C18743,1,0,2024-05-02T13:43:34.035Z,bryanhensley@example.com,0,0,0,0,1,0,0.3671232876712329
C18744,1,0,2024-05-02T13:43:34.036Z,jgreen@example.com,1,0,0,0,0,0,0.15000000000000013
C18745,1,0,2024-05-02T13:43:34.036Z,tyler75@example.com,0,1,0,0,0,0,0.9260273972602739
C18746,1,0,2024-05-02T13:43:34.037Z,bobbybenton@example.org,0,0,0,0,0,1,0.5869863013698631
C18747,0,0,2024-05-02T13:43:34.037Z,jonesgloria@example.net,0,0,0,1,0,0,0.03904109589041105
C18748,1,0,2024-05-02T13:43:34.038Z,lawsonstephanie@example.org,0,0,0,0,1,0,0.5986301369863014
C18749,1,0,2024-05-02T13:43:34.039Z,kimberly44@example.net,0,0,0,0,0,1,0.7212328767123288
C18750,0,1,2024-05-02T13:43:34.039Z,fperez@example.org,0,0,0,1,0,0,0.4986301369863013
C18751,1,0,2024-05-02T13:43:34.040Z,danderson@example.com,0,0,0,0,1,0,0.44589041095890414
C18752,1,1,2024-05-02T13:43:34.040Z,vhamilton@example.com,0,0,0,0,0,1,0.7883561643835617
C18753,0,0,2024-05-02T13:43:34.041Z,logan39@example.org,0,0,0,0,1,0,0.36438356164383556
C18754,0,1,2024-05-02T13:43:34.042Z,arnoldtommy@example.com,1,0,0,0,0,0,0.510958904109589
C18755,1,0,2024-05-02T13:43:34.042Z,rwagner@example.org,0,0,0,0,0,1,0.26027397260273966
C18756,0,0,2024-05-02T13:43:34.043Z,juan75@example.com,0,0,0,0,1,0,0.3863013698630138
C18757,0,0,2024-05-02T13:43:34.043Z,wilsonjennifer@example.org,1,0,0,0,0,0,0.27465753424657535
C18758,0,0,2024-05-02T13:43:34.044Z,alan94@example.net,0,0,1,0,0,0,0.36917808219178094
C18759,1,0,2024-05-02T13:43:34.045Z,michaelraymond@example.com,0,0,0,1,0,0,0.941095890410959
C18760,1,0,2024-05-02T13:43:34.045Z,xaguirre@example.org,0,0,0,1,0,0,0.35890410958904106
C18761,1,0,2024-05-02T13:43:34.046Z,cynthia34@example.org,0,0,0,0,0,1,0.12876712328767126
C18762,1,0,2024-05-02T13:43:34.046Z,ysavage@example.net,1,0,0,0,0,0,0.6157534246575342
C18763,1,0,2024-05-02T13:43:34.047Z,katherinedougherty@example.org,0,0,0,0,0,1,0.4376712328767123
C18764,0,0,2024-05-02T13:43:34.048Z,rward@example.net,0,0,1,0,0,0,0.07739726027397253
C18765,0,0,2024-05-02T13:43:34.048Z,wrichardson@example.net,0,0,1,0,0,0,0.1095890410958904
C18766,0,1,2024-05-02T13:43:34.049Z,gouldalexis@example.net,0,0,1,0,0,0,0.308904109589041
C18767,1,0,2024-05-02T13:43:34.050Z,thompsondonna@example.org,0,0,0,1,0,0,0.5513698630136987
C18768,1,0,2024-05-02T13:43:34.050Z,rallen@example.com,0,0,0,1,0,0,0.2773972602739727
C18769,1,0,2024-05-02T13:43:34.051Z,danieldavis@example.org,0,0,0,0,0,1,0.19726027397260282
C18770,1,1,2024-05-02T13:43:34.051Z,thensley@example.org,1,0,0,0,0,0,0.6623287671232878
C18771,1,0,2024-05-02T13:43:34.052Z,juanflores@example.com,0,0,0,0,0,1,0.9904109589041097
C18772,1,1,2024-05-02T13:43:34.053Z,marcusadams@example.com,0,0,1,0,0,0,0.7472602739726029
C18773,1,0,2024-05-02T13:43:34.053Z,zachary98@example.org,0,0,0,0,0,1,0.3061643835616439
C18774,1,0,2024-05-02T13:43:34.054Z,moralessara@example.net,0,1,0,0,0,0,0.5739726027397261
C18775,1,0,2024-05-02T13:43:34.055Z,amandasteele@example.net,0,1,0,0,0,0,0.36438356164383556
C18776,1,1,2024-05-02T13:43:34.055Z,wilsonalvin@example.net,0,0,0,0,0,0,0.6349315068493151
C18777,1,0,2024-05-02T13:43:34.056Z,bbrown@example.com,0,0,0,0,0,1,0.2972602739726027
C18778,0,1,2024-05-02T13:43:34.056Z,matthewburke@example.org,1,0,0,0,0,0,0.46232876712328763
C18779,0,1,2024-05-02T13:43:34.057Z,baldwincharlotte@example.org,0,0,0,0,0,1,0.6691780821917808
C18780,1,0,2024-05-02T13:43:34.058Z,leaaron@example.net,0,0,0,0,0,1,0.2623287671232877
C18781,1,1,2024-05-02T13:43:34.059Z,jenniferpatel@example.org,0,0,0,0,0,1,0.8472602739726027
C18782,1,1,2024-05-02T13:43:34.059Z,owilliams@example.com,0,0,0,1,0,0,0.34931506849315075
C18783,1,0,2024-05-02T13:43:34.060Z,david49@example.net,1,0,0,0,0,0,0.16849315068493143
C18784,1,1,2024-05-02T13:43:34.060Z,bdeleon@example.org,0,0,0,0,0,1,0.5212328767123289
C18785,1,0,2024-05-02T13:43:34.061Z,vanessawilliams@example.net,0,1,0,0,0,0,0.08287671232876725
C18786,1,1,2024-05-02T13:43:34.062Z,kentnancy@example.net,0,0,1,0,0,0,0.12191780821917808
C18787,1,1,2024-05-02T13:43:34.062Z,robertharris@example.net,0,0,0,0,1,0,0.49520547945205484
C18788,1,0,2024-05-02T13:43:34.063Z,crystalarmstrong@example.com,0,1,0,0,0,0,0.6719178082191781
C18789,0,0,2024-05-02T13:43:34.064Z,adam52@example.org,0,0,0,0,0,1,0.6075342465753424
C18790,1,0,2024-05-02T13:43:34.064Z,kcastillo@example.com,0,0,1,0,0,0,0.2541095890410958
C18791,0,0,2024-05-02T13:43:34.065Z,mayerjames@example.net,1,0,0,0,0,0,0.6547945205479453
C18792,1,1,2024-05-02T13:43:34.066Z,cindy98@example.org,0,1,0,0,0,0,0.23630136986301364
C18793,0,0,2024-05-02T13:43:34.066Z,denise85@example.com,1,0,0,0,0,0,0.1493150684931508
C18794,1,1,2024-05-02T13:43:34.067Z,johnathanweber@example.net,0,0,0,0,0,1,0.6876712328767123
C18795,1,1,2024-05-02T13:43:34.067Z,bethberger@example.net,0,0,0,0,1,0,0.10136986301369855
C18796,1,0,2024-05-02T13:43:34.068Z,erin89@example.net,1,0,0,0,0,0,0.4232876712328768
C18797,1,1,2024-05-02T13:43:34.069Z,sharonhall@example.com,1,0,0,0,0,0,0.2082191780821918
C18798,0,0,2024-05-02T13:43:34.069Z,vincentforbes@example.net,0,1,0,0,0,0,0.5863013698630137
C18799,1,1,2024-05-02T13:43:34.070Z,donald53@example.com,0,0,0,0,0,1,0.4582191780821918
C18800,1,1,2024-05-02T13:43:34.071Z,harias@example.net,0,0,0,0,0,1,0.41095890410958913
C18801,0,0,2024-05-02T13:43:34.071Z,johnnoble@example.org,0,1,0,0,0,0,0.4164383561643836
C18802,1,0,2024-05-02T13:43:34.072Z,jason34@example.com,0,0,0,0,0,1,0.47328767123287685
C18803,0,0,2024-05-02T13:43:34.072Z,yriley@example.net,0,0,0,1,0,0,0.3342465753424657
C18804,1,1,2024-05-02T13:43:34.073Z,sarah42@example.com,0,0,1,0,0,0,0.3575342465753424
C18805,0,0,2024-05-02T13:43:34.074Z,jacob38@example.com,0,1,0,0,0,0,0.3636986301369862
C18806,0,0,2024-05-02T13:43:34.074Z,rgarcia@example.com,0,0,0,0,0,1,0.4219178082191781
C18807,1,1,2024-05-02T13:43:34.075Z,garzajill@example.net,1,0,0,0,0,0,0.2082191780821918
C18808,1,0,2024-05-02T13:43:34.076Z,natasha89@example.net,1,0,0,0,0,0,0.778082191780822
C18809,1,1,2024-05-02T13:43:34.076Z,knelson@example.com,0,0,0,1,0,0,0.9650684931506848
C18810,0,0,2024-05-02T13:43:34.077Z,justinbailey@example.org,0,0,1,0,0,0,0.21438356164383565
C18811,0,1,2024-05-02T13:43:34.077Z,townsendjames@example.org,1,0,0,0,0,0,0.03835616438356171
C18812,1,0,2024-05-02T13:43:34.078Z,williamsanthony@example.com,0,0,0,0,0,1,0.6972602739726028
C18813,0,1,2024-05-02T13:43:34.079Z,brian85@example.org,1,0,0,0,0,0,0.4123287671232878
C18814,0,1,2024-05-02T13:43:34.079Z,anthonyhorton@example.org,0,1,0,0,0,0,0.10342465753424657
C18815,1,1,2024-05-02T13:43:34.080Z,brianreilly@example.com,0,0,0,0,1,0,0.2684931506849315
C18816,1,1,2024-05-02T13:43:34.081Z,bradleyanderson@example.net,0,0,1,0,0,0,0.3335616438356164
C18817,0,0,2024-05-02T13:43:34.081Z,christopher49@example.com,0,0,1,0,0,0,0.5924657534246576
C18818,0,1,2024-05-02T13:43:34.082Z,wowens@example.com,0,1,0,0,0,0,0.7301369863013698
C18819,0,1,2024-05-02T13:43:34.083Z,phill@example.com,0,0,0,0,0,1,0.10342465753424657
C18820,1,1,2024-05-02T13:43:34.083Z,ghoward@example.com,0,0,0,1,0,0,0.9568493150684931
C18821,1,0,2024-05-02T13:43:34.084Z,sarahgarcia@example.net,0,0,0,0,0,1,0.6554794520547946
C18822,1,0,2024-05-02T13:43:34.084Z,halldennis@example.org,0,1,0,0,0,0,0.9020547945205479
C18823,0,1,2024-05-02T13:43:34.085Z,emily82@example.org,0,0,0,1,0,0,0.3609589041095891
C18824,1,1,2024-05-02T13:43:34.086Z,ehernandez@example.com,0,0,0,0,0,1,0.044520547945205546
C18825,1,0,2024-05-02T13:43:34.086Z,murphyadam@example.org,0,0,0,0,0,1,0.1041095890410959
C18826,1,1,2024-05-02T13:43:34.087Z,kimberlymendez@example.org,0,0,0,0,0,1,0.6842465753424658
C18827,0,1,2024-05-02T13:43:34.088Z,christopher47@example.org,0,0,1,0,0,0,0.441095890410959
C18828,1,1,2024-05-02T13:43:34.088Z,inelson@example.org,0,0,0,0,0,1,0.6445205479452054
C18829,0,0,2024-05-02T13:43:34.089Z,gomezdouglas@example.org,0,0,0,0,0,1,0.09794520547945207
C18830,1,0,2024-05-02T13:43:34.090Z,justintownsend@example.org,1,0,0,0,0,0,0.33287671232876725
C18831,0,0,2024-05-02T13:43:34.090Z,cartermichelle@example.com,0,1,0,0,0,0,0.3335616438356164
C18832,1,0,2024-05-02T13:43:34.091Z,andrewberry@example.com,0,0,0,1,0,0,0.6287671232876713
C18833,1,1,2024-05-02T13:43:34.092Z,xsoto@example.org,0,0,0,0,0,1,0.7801369863013699
C18834,1,0,2024-05-02T13:43:34.092Z,nicoledavis@example.org,1,0,0,0,0,0,0.8438356164383563
C18835,0,1,2024-05-02T13:43:34.093Z,watsoncynthia@example.org,0,1,0,0,0,0,0.726027397260274
C18836,0,0,2024-05-02T13:43:34.094Z,cperez@example.org,0,0,1,0,0,0,0.12123287671232874
C18837,0,1,2024-05-02T13:43:34.095Z,lorettamartinez@example.net,0,0,0,0,1,0,0.36780821917808226
C18838,0,1,2024-05-02T13:43:34.095Z,melissabrown@example.com,0,0,1,0,0,0,0.39315068493150696
C18839,1,0,2024-05-02T13:43:34.096Z,alexanderbradley@example.org,0,0,0,0,0,1,0.015068493150685036
C18840,0,1,2024-05-02T13:43:34.096Z,jeffrey10@example.com,0,0,0,0,0,1,0.37876712328767126
C18841,1,1,2024-05-02T13:43:34.097Z,jonesmolly@example.net,0,0,0,1,0,0,0.34178082191780823
C18842,1,0,2024-05-02T13:43:34.098Z,madison89@example.net,0,0,1,0,0,0,0.5780821917808219
C18843,1,0,2024-05-02T13:43:34.098Z,whuber@example.org,0,0,0,0,0,1,0.6445205479452054
C18844,1,0,2024-05-02T13:43:34.099Z,michelleanderson@example.net,0,0,0,0,0,1,0.8486301369863014
C18845,1,1,2024-05-02T13:43:34.100Z,thompsonchristine@example.org,0,0,1,0,0,0,0.3335616438356164
C18846,1,1,2024-05-02T13:43:34.100Z,samanthagillespie@example.org,0,0,0,1,0,0,0.3815068493150686
C18847,1,0,2024-05-02T13:43:34.101Z,wrivera@example.net,0,0,1,0,0,0,0.9575342465753427
C18848,0,0,2024-05-02T13:43:34.102Z,nathanboyer@example.com,0,0,0,0,1,0,0.1184931506849316
C18849,0,1,2024-05-02T13:43:34.103Z,robertphillips@example.org,0,0,0,0,1,0,0.8938356164383563
C18850,1,0,2024-05-02T13:43:34.103Z,diane28@example.org,0,0,0,1,0,0,0.5226027397260273
C18851,1,1,2024-05-02T13:43:34.104Z,vmendoza@example.com,0,0,0,0,1,0,0.7383561643835617
C18852,1,1,2024-05-02T13:43:34.104Z,angelareid@example.org,0,0,0,0,0,1,0.07054794520547958
C18853,0,1,2024-05-02T13:43:34.105Z,lori46@example.org,0,0,1,0,0,0,0.8390410958904111
C18854,1,1,2024-05-02T13:43:34.105Z,marycook@example.com,0,1,0,0,0,0,0.9184931506849314
C18855,0,1,2024-05-02T13:43:34.106Z,johnny41@example.org,0,1,0,0,0,0,0.13972602739726026
C18856,0,1,2024-05-02T13:43:34.107Z,bennettdavid@example.org,0,0,1,0,0,0,0.8732876712328768
C18857,0,0,2024-05-02T13:43:34.107Z,steven51@example.com,0,0,0,0,1,0,0.6020547945205479
C18858,0,0,2024-05-02T13:43:34.108Z,donnacummings@example.com,0,0,0,0,1,0,0.06643835616438354
C18859,0,0,2024-05-02T13:43:34.108Z,kimberly59@example.com,0,0,0,0,0,1,0.052054794520548064
C18860,0,1,2024-05-02T13:43:34.109Z,kterry@example.net,0,0,0,0,0,1,0.9842465753424658
C18861,1,0,2024-05-02T13:43:34.110Z,twalker@example.com,1,0,0,0,0,0,0.7794520547945205
C18862,1,0,2024-05-02T13:43:34.110Z,bjones@example.net,0,0,1,0,0,0,0.3972602739726028
C18863,1,0,2024-05-02T13:43:34.111Z,jessica02@example.net,0,0,0,0,1,0,0.26917808219178085
C18864,0,0,2024-05-02T13:43:34.112Z,smithkevin@example.net,1,0,0,0,0,0,0.7321917808219178
C18865,0,0,2024-05-02T13:43:34.112Z,fstokes@example.com,0,0,0,0,1,0,0.9684931506849317
C18866,1,1,2024-05-02T13:43:34.113Z,barbararivas@example.org,0,0,0,0,0,1,0.5287671232876712
C18867,1,0,2024-05-02T13:43:34.114Z,mthompson@example.net,0,0,0,0,0,1,0.0582191780821919
C18868,1,1,2024-05-02T13:43:34.114Z,meagan23@example.net,0,0,0,1,0,0,0.5493150684931507
C18869,0,0,2024-05-02T13:43:34.115Z,greeneadam@example.com,0,1,0,0,0,0,0.6178082191780823
C18870,0,1,2024-05-02T13:43:34.115Z,heather30@example.net,0,0,1,0,0,0,0.6712328767123288
C18871,0,1,2024-05-02T13:43:34.116Z,christianbishop@example.com,1,0,0,0,0,0,0.0602739726027397
C18872,0,0,2024-05-02T13:43:34.117Z,pamelajimenez@example.com,0,1,0,0,0,0,0.3157534246575342
C18873,1,0,2024-05-02T13:43:34.118Z,james65@example.net,1,0,0,0,0,0,0.09520547945205471
C18874,0,1,2024-05-02T13:43:34.118Z,ulogan@example.net,1,0,0,0,0,0,0.2993150684931507
C18875,0,1,2024-05-02T13:43:34.119Z,richardbrown@example.net,0,0,1,0,0,0,0.9315068493150687
C18876,1,0,2024-05-02T13:43:34.119Z,bradley27@example.org,0,0,0,1,0,0,0.5924657534246576
C18877,0,1,2024-05-02T13:43:34.120Z,stephanie19@example.org,0,0,0,0,0,1,0.6630136986301369
C18878,1,0,2024-05-02T13:43:34.121Z,millersheila@example.org,0,0,0,0,0,1,0.6719178082191781
C18879,0,0,2024-05-02T13:43:34.121Z,kimberlymoore@example.org,1,0,0,0,0,0,0.10547945205479459
C18880,0,1,2024-05-02T13:43:34.122Z,amyphillips@example.com,0,0,0,1,0,0,0.8315068493150686
C18881,1,1,2024-05-02T13:43:34.123Z,jennifergriffin@example.com,0,0,0,0,1,0,0.7404109589041097
C18882,0,0,2024-05-02T13:43:34.124Z,madison29@example.net,0,0,1,0,0,0,0.44452054794520546
C18883,1,0,2024-05-02T13:43:34.124Z,lynchgary@example.net,0,0,0,0,1,0,0.00068493150684934
C18884,0,1,2024-05-02T13:43:34.125Z,nicholasmora@example.net,0,0,0,0,0,1,0.3232876712328767
C18885,1,1,2024-05-02T13:43:34.125Z,aaronabbott@example.org,0,0,0,0,0,1,0.5226027397260273
C18886,0,1,2024-05-02T13:43:34.126Z,leerodney@example.com,0,1,0,0,0,0,0.2116438356164383
C18887,1,0,2024-05-02T13:43:34.127Z,justin93@example.com,1,0,0,0,0,0,0.3993150684931508
C18888,0,1,2024-05-02T13:43:34.127Z,dale23@example.org,0,0,0,0,1,0,0.9678082191780821
C18889,0,1,2024-05-02T13:43:34.128Z,robertsjamie@example.com,1,0,0,0,0,0,0.5452054794520549
C18890,1,1,2024-05-02T13:43:34.129Z,jacquelinegilmore@example.org,0,1,0,0,0,0,0.03287671232876721
C18891,1,1,2024-05-02T13:43:34.129Z,tonya17@example.net,1,0,0,0,0,0,0.2095890410958905
C18892,1,0,2024-05-02T13:43:34.130Z,kimberly13@example.org,0,0,0,1,0,0,0.3938356164383563
C18893,0,1,2024-05-02T13:43:34.131Z,jessica02@example.org,0,0,1,0,0,0,0.46301369863013697
C18894,0,0,2024-05-02T13:43:34.131Z,barbararodriguez@example.org,0,0,0,0,0,1,0.6150684931506849
C18895,0,0,2024-05-02T13:43:34.132Z,kelliott@example.org,0,0,0,0,0,1,0.560958904109589
C18896,1,0,2024-05-02T13:43:34.132Z,vjohnson@example.com,0,0,0,1,0,0,0.6342465753424658
C18897,1,1,2024-05-02T13:43:34.133Z,ysullivan@example.net,0,0,0,1,0,0,0.6054794520547946
C18898,0,1,2024-05-02T13:43:34.134Z,fharvey@example.net,0,0,0,0,1,0,0.6952054794520548
C18899,0,1,2024-05-02T13:43:34.134Z,michellekelley@example.org,0,0,0,0,0,1,0.489041095890411
C18900,1,1,2024-05-02T13:43:34.135Z,jenniferweber@example.org,0,0,0,0,0,1,0.8130136986301371
C18901,1,0,2024-05-02T13:43:34.136Z,rayvelasquez@example.org,0,0,0,1,0,0,0.8547945205479452
C18902,0,0,2024-05-02T13:43:34.136Z,davidhardy@example.net,0,0,0,0,1,0,0.8849315068493151
C18903,1,1,2024-05-02T13:43:34.137Z,turneradam@example.com,0,0,0,1,0,0,0.2897260273972604
C18904,0,1,2024-05-02T13:43:34.138Z,calvin38@example.net,0,0,0,0,1,0,0.7102739726027398
C18905,0,0,2024-05-02T13:43:34.138Z,pricetyler@example.com,0,0,0,1,0,0,0.941095890410959
C18906,0,0,2024-05-02T13:43:34.139Z,vasquezjared@example.org,0,0,0,0,1,0,0.7486301369863013
C18907,0,1,2024-05-02T13:43:34.139Z,jocelynmorgan@example.com,0,0,0,0,1,0,0.13356164383561642
C18908,1,0,2024-05-02T13:43:34.140Z,sshelton@example.com,0,1,0,0,0,0,0.7452054794520548
C18909,0,1,2024-05-02T13:43:34.141Z,nancyterrell@example.com,1,0,0,0,0,0,0.3979452054794521
C18910,0,1,2024-05-02T13:43:34.141Z,bentoncrystal@example.org,0,0,1,0,0,0,0.20136986301369864
C18911,0,1,2024-05-02T13:43:34.142Z,jbanks@example.org,0,0,0,1,0,0,0.8493150684931507
C18912,0,0,2024-05-02T13:43:34.142Z,michelle53@example.net,0,0,1,0,0,0,0.558904109589041
C18913,0,1,2024-05-02T13:43:34.143Z,perezstanley@example.org,0,0,0,0,0,1,0.24109589041095902
C18914,0,0,2024-05-02T13:43:34.143Z,carterstacy@example.org,0,0,0,1,0,0,0.1534246575342466
C18915,0,0,2024-05-02T13:43:34.144Z,laurieromero@example.org,0,0,0,0,1,0,0.6116438356164384
C18916,0,1,2024-05-02T13:43:34.145Z,hoffmanbrian@example.com,0,0,0,0,0,1,0.09452054794520559
C18917,1,0,2024-05-02T13:43:34.145Z,lcabrera@example.net,0,1,0,0,0,0,0.8308219178082192
C18918,1,1,2024-05-02T13:43:34.146Z,cummingsbrandon@example.com,0,1,0,0,0,0,0.6267123287671232
C18919,1,0,2024-05-02T13:43:34.147Z,brandon53@example.net,0,0,1,0,0,0,0.9143835616438356
C18920,0,0,2024-05-02T13:43:34.148Z,jenniferkemp@example.org,0,0,0,1,0,0,0.22534246575342465
C18921,0,1,2024-05-02T13:43:34.148Z,aguilarsheri@example.org,0,0,0,0,0,1,0.37876712328767126
C18922,1,0,2024-05-02T13:43:34.149Z,anthony00@example.org,0,0,0,0,0,1,0.03424657534246567
C18923,1,0,2024-05-02T13:43:34.149Z,donald40@example.net,0,0,0,0,1,0,0.25068493150684934
C18924,1,0,2024-05-02T13:43:34.150Z,garyhouse@example.net,1,0,0,0,0,0,0.3280821917808219
C18925,1,1,2024-05-02T13:43:34.151Z,kennethnorris@example.net,0,0,1,0,0,0,0.9760273972602742
C18926,1,0,2024-05-02T13:43:34.152Z,derrickgriffith@example.com,1,0,0,0,0,0,0.263013698630137
C18927,0,1,2024-05-02T13:43:34.152Z,wilkinssarah@example.com,1,0,0,0,0,0,0.9589041095890409
C18928,1,1,2024-05-02T13:43:34.153Z,kmarsh@example.org,0,0,0,0,1,0,0.14315068493150696
C18929,0,1,2024-05-02T13:43:34.154Z,mccallricky@example.org,0,0,0,1,0,0,0.7917808219178082
C18930,0,1,2024-05-02T13:43:34.155Z,daviskimberly@example.org,0,0,0,1,0,0,0.7417808219178081
C18931,0,0,2024-05-02T13:43:34.155Z,tbuchanan@example.com,1,0,0,0,0,0,0.08356164383561637
C18932,1,1,2024-05-02T13:43:34.156Z,rebecca28@example.net,0,0,0,0,1,0,0.7267123287671233
C18933,0,0,2024-05-02T13:43:34.157Z,christine43@example.com,0,0,0,1,0,0,0.1534246575342466
C18934,0,0,2024-05-02T13:43:34.157Z,mclaughlinjulie@example.org,1,0,0,0,0,0,0.6938356164383561
C18935,1,0,2024-05-02T13:43:34.158Z,hoffmanrichard@example.com,0,1,0,0,0,0,0.48835616438356166
C18936,0,1,2024-05-02T13:43:34.158Z,pcosta@example.net,0,0,0,0,0,1,0.6349315068493151
C18937,0,1,2024-05-02T13:43:34.159Z,blackburnjeremy@example.com,0,0,0,1,0,0,0.534931506849315
C18938,0,1,2024-05-02T13:43:34.160Z,nicholstaylor@example.net,0,0,0,0,0,1,0.7938356164383562
C18939,0,0,2024-05-02T13:43:34.160Z,rachelroberts@example.org,0,0,0,1,0,0,0.19315068493150678
C18940,1,1,2024-05-02T13:43:34.161Z,david34@example.com,0,0,1,0,0,0,0.3808219178082193
C18941,0,0,2024-05-02T13:43:34.162Z,ebrooks@example.org,1,0,0,0,0,0,0.7856164383561643
C18942,1,1,2024-05-02T13:43:34.162Z,utaylor@example.com,0,0,1,0,0,0,0.6657534246575343
C18943,0,0,2024-05-02T13:43:34.163Z,sydney42@example.net,0,0,0,0,1,0,0.584931506849315
C18944,0,1,2024-05-02T13:43:34.164Z,cody93@example.net,0,0,1,0,0,0,0.0547945205479452
C18945,1,1,2024-05-02T13:43:34.164Z,james89@example.org,0,0,0,0,0,1,0.7301369863013698
C18946,1,1,2024-05-02T13:43:34.165Z,stewartmatthew@example.net,1,0,0,0,0,0,0.4212328767123288
C18947,1,1,2024-05-02T13:43:34.166Z,ashley66@example.org,0,1,0,0,0,0,0.2136986301369863
C18948,0,0,2024-05-02T13:43:34.167Z,angela14@example.org,0,0,0,0,0,0,0.5876712328767124
C18949,1,0,2024-05-02T13:43:34.167Z,timothy90@example.org,0,0,0,1,0,0,0.43493150684931514
C18950,1,0,2024-05-02T13:43:34.168Z,glennkyle@example.com,0,0,1,0,0,0,0.18698630136986294
C18951,0,0,2024-05-02T13:43:34.168Z,dbutler@example.com,0,0,0,0,0,1,0.6678082191780823
C18952,0,1,2024-05-02T13:43:34.169Z,heatheranderson@example.org,0,0,0,0,1,0,0.3575342465753424
C18953,0,0,2024-05-02T13:43:34.170Z,elloyd@example.net,0,0,0,0,0,1,0.4013698630136986
C18954,0,0,2024-05-02T13:43:34.170Z,wmartin@example.com,1,0,0,0,0,0,0.34246575342465757
C18955,0,0,2024-05-02T13:43:34.171Z,reneebryant@example.net,0,0,1,0,0,0,0.467123287671233
C18956,1,0,2024-05-02T13:43:34.172Z,kwalsh@example.net,0,1,0,0,0,0,0.004794520547945158
C18957,0,1,2024-05-02T13:43:34.172Z,rlopez@example.com,0,0,0,0,0,1,0.6287671232876713
C18958,1,1,2024-05-02T13:43:34.173Z,andersonaaron@example.com,1,0,0,0,0,0,0.747945205479452
C18959,1,0,2024-05-02T13:43:34.174Z,beanpaul@example.net,0,0,0,0,0,1,0.9924657534246575
C18960,0,1,2024-05-02T13:43:34.175Z,tjimenez@example.com,0,0,1,0,0,0,0.5157534246575344
C18961,1,1,2024-05-02T13:43:34.175Z,robertbrown@example.org,0,0,0,0,1,0,0.7157534246575343
C18962,0,0,2024-05-02T13:43:34.176Z,john01@example.com,0,0,0,0,0,1,0.19178082191780832
C18963,1,0,2024-05-02T13:43:34.176Z,martinezandrew@example.net,1,0,0,0,0,0,0.476027397260274
C18964,0,0,2024-05-02T13:43:34.177Z,brianna65@example.org,1,0,0,0,0,0,0.7821917808219179
C18965,1,0,2024-05-02T13:43:34.178Z,ebray@example.com,0,0,0,0,1,0,0.3630136986301371
C18966,1,0,2024-05-02T13:43:34.178Z,nathan38@example.org,0,0,0,1,0,0,0.46575342465753433
C18967,0,0,2024-05-02T13:43:34.179Z,nancyjohnson@example.net,0,0,1,0,0,0,0.9171232876712327
C18968,0,1,2024-05-02T13:43:34.180Z,cynthiaduke@example.net,1,0,0,0,0,0,0.8993150684931508
C18969,1,1,2024-05-02T13:43:34.180Z,katiebarnes@example.com,0,0,0,0,0,1,0.8835616438356164
C18970,1,1,2024-05-02T13:43:34.181Z,heather39@example.com,0,0,0,0,0,1,0.30410958904109586
C18971,0,0,2024-05-02T13:43:34.181Z,ymorris@example.net,0,1,0,0,0,0,0.021917808219178214
C18972,1,1,2024-05-02T13:43:34.182Z,kylefuller@example.org,0,0,0,1,0,0,0.7554794520547945
