customer_id,name,sex,state,age,is_married,active_since,event_time,email
C18062,anne jones,F,indiana,73,False,2016-09-18 15:00:15,2024-05-02T13:43:33.590Z,vsmith@example.org
C18063,lori wagner,F,oregon,30,True,2016-08-12 08:07:35,2024-05-02T13:43:33.591Z,martinezsarah@example.com
C18064,scott thomas,M,rhode island,20,True,2017-11-05 03:35:04,2024-05-02T13:43:33.591Z,clarkjoshua@example.org
C18065,jillian rodriguez,F,pennsylvania,33,False,2019-06-17 14:09:10,2024-05-02T13:43:33.592Z,tonybates@example.net
C18066,mary baldwin,F,minnesota,76,True,2017-02-19 17:14:48,2024-05-02T13:43:33.593Z,victoriaenglish@example.net
C18067,michelle west,F,montana,31,True,2018-02-04 05:20:39,2024-05-02T13:43:33.594Z,richardsondawn@example.org
C18068,sara byrd,F,massachusetts,60,False,2016-04-28 19:36:14,2024-05-02T13:43:33.594Z,elizabethdiaz@example.com
C18069,alex sutton,M,oregon,64,True,2019-04-04 00:57:48,2024-05-02T13:43:33.595Z,sarahbrooks@example.com
C18070,robin miller,F,new jersey,78,False,2018-10-06 11:59:00,2024-05-02T13:43:33.596Z,eporter@example.org
C18071,matthew green,M,west virginia,36,True,2019-08-27 17:51:28,2024-05-02T13:43:33.596Z,lorisweeney@example.org
C18072,linda davis md,F,massachusetts,55,True,2019-09-05 13:50:03,2024-05-02T13:43:33.597Z,joseph04@example.org
C18073,john jones,M,tennessee,66,True,2018-10-11 18:23:38,2024-05-02T13:43:33.597Z,palmeramanda@example.com
C18074,michael cobb,M,tennessee,69,False,2019-09-17 17:11:22,2024-05-02T13:43:33.598Z,frank46@example.com
C18075,yesenia martin,F,oklahoma,90,False,2017-12-09 16:16:25,2024-05-02T13:43:33.598Z,gelliott@example.com
C18076,charles johnson,M,hawaii,33,False,2019-03-09 21:16:55,2024-05-02T13:43:33.599Z,xwilson@example.com
C18077,karen russell,F,massachusetts,50,False,2016-07-24 11:05:38,2024-05-02T13:43:33.600Z,victoriajones@example.net
C18078,nicholas moreno,M,wyoming,38,True,2017-01-26 02:44:45,2024-05-02T13:43:33.600Z,melissa28@example.net
C18079,charles wright,M,new hampshire,47,True,2016-07-25 21:20:40,2024-05-02T13:43:33.601Z,jason87@example.com
C18080,angela patel,F,new mexico,20,False,2019-11-30 21:27:04,2024-05-02T13:43:33.602Z,hillscott@example.net
C18081,nancy ramirez,F,rhode island,41,True,2019-05-18 12:49:21,2024-05-02T13:43:33.602Z,holdercalvin@example.com
C18082,christina brown,F,north dakota,30,False,2017-04-18 08:59:21,2024-05-02T13:43:33.603Z,richardsondenise@example.net
C18083,jill wu,F,louisiana,22,True,2017-06-11 14:29:21,2024-05-02T13:43:33.603Z,royjones@example.org
C18084,danny harvey,M,ohio,40,False,2018-09-29 21:54:32,2024-05-02T13:43:33.604Z,agraves@example.com
C18085,savannah matthews,F,louisiana,53,True,2017-12-17 08:36:16,2024-05-02T13:43:33.605Z,david68@example.com
C18086,heather alvarez,F,illinois,77,False,2016-08-09 10:34:55,2024-05-02T13:43:33.605Z,snyderrobert@example.com
C18087,kristina chambers,F,louisiana,79,True,2019-02-09 02:45:25,2024-05-02T13:43:33.606Z,brownluis@example.org
C18088,dana fowler,F,arizona,89,True,2018-11-05 12:00:29,2024-05-02T13:43:33.606Z,wrightjavier@example.net
C18089,bryan lynn,M,arkansas,24,True,2017-12-26 02:58:07,2024-05-02T13:43:33.607Z,xhansen@example.com
C18090,andrea vazquez,F,delaware,89,False,2017-10-05 01:53:22,2024-05-02T13:43:33.608Z,ronaldroberts@example.com
C18091,adam dunn,M,rhode island,67,False,2017-06-04 15:35:08,2024-05-02T13:43:33.608Z,ashlee92@example.com
C18092,james smith,M,south carolina,31,False,2016-02-15 16:16:49,2024-05-02T13:43:33.609Z,ureyes@example.org
C18093,vanessa fisher,F,florida,24,True,2016-02-07 16:39:46,2024-05-02T13:43:33.610Z,deborahlowe@example.net
C18094,emma mueller,F,new hampshire,82,True,2017-07-14 21:23:03,2024-05-02T13:43:33.611Z,ureed@example.com
C18095,gabriela woodard,F,montana,71,False,2018-04-03 21:38:55,2024-05-02T13:43:33.611Z,nelsonmark@example.com
C18096,brent rogers,M,idaho,25,True,2018-10-18 11:40:47,2024-05-02T13:43:33.612Z,martha80@example.com
C18097,brian bennett,M,south carolina,41,False,2017-07-01 00:09:20,2024-05-02T13:43:33.612Z,susan11@example.org
C18098,joshua perez,M,mississippi,28,False,2016-06-11 18:26:57,2024-05-02T13:43:33.613Z,williamstaylor@example.com
C18099,joseph stewart,M,ohio,53,False,2018-05-06 16:07:00,2024-05-02T13:43:33.614Z,rrobinson@example.net
C18100,jennifer reynolds,F,oklahoma,40,False,2018-10-27 21:43:23,2024-05-02T13:43:33.614Z,anthonybrooks@example.org
C18101,lisa moody,F,kansas,25,False,2016-01-23 14:22:33,2024-05-02T13:43:33.615Z,dmartin@example.net
C18102,jeremy reynolds,M,maine,85,True,2018-05-17 14:55:05,2024-05-02T13:43:33.616Z,christine52@example.org
C18103,brandon stout,M,massachusetts,45,True,2018-03-14 19:03:51,2024-05-02T13:43:33.617Z,edward43@example.com
C18104,keith jordan,M,new mexico,26,False,2017-11-21 18:07:05,2024-05-02T13:43:33.617Z,brewerrebecca@example.com
C18105,derrick fisher,M,oklahoma,71,False,2017-04-26 06:05:32,2024-05-02T13:43:33.618Z,susancooper@example.org
C18106,matthew willis,M,idaho,39,False,2018-05-06 04:44:58,2024-05-02T13:43:33.619Z,mark63@example.net
C18107,derrick meadows,M,west virginia,23,True,2019-07-08 17:37:43,2024-05-02T13:43:33.620Z,lee29@example.org
C18108,michael vasquez,M,new york,82,True,2016-09-16 17:48:58,2024-05-02T13:43:33.620Z,hensonlaura@example.net
C18109,julian smith md,M,massachusetts,67,True,2019-10-17 00:00:53,2024-05-02T13:43:33.621Z,brownalexandria@example.com
C18110,debra moore,F,idaho,63,True,2016-06-17 14:14:17,2024-05-02T13:43:33.621Z,mmiller@example.com
C18111,cory lindsey,M,new york,26,True,2017-08-02 09:20:35,2024-05-02T13:43:33.622Z,rhood@example.com
C18112,dennis williams md,M,south carolina,56,False,2018-01-10 22:17:56,2024-05-02T13:43:33.622Z,mcombs@example.net
C18113,aaron washington,M,pennsylvania,88,False,2016-12-15 09:56:28,2024-05-02T13:43:33.623Z,douglasmichael@example.org
C18114,andrea valenzuela,F,virginia,27,True,2018-12-11 11:21:04,2024-05-02T13:43:33.624Z,peter92@example.com
C18115,sean murphy,M,missouri,56,False,2017-09-15 04:14:28,2024-05-02T13:43:33.624Z,john37@example.org
C18116,laura ortiz,F,alabama,31,True,2016-09-23 22:48:48,2024-05-02T13:43:33.625Z,hallalexis@example.net
C18117,alison garrett,F,new york,20,False,2019-12-30 12:45:29,2024-05-02T13:43:33.625Z,rachelkennedy@example.org
C18118,karen aguilar,F,nevada,37,False,2016-12-12 11:35:47,2024-05-02T13:43:33.626Z,katherinemckenzie@example.com
C18119,sherry edwards,F,maryland,30,True,2018-04-17 02:00:40,2024-05-02T13:43:33.627Z,rmills@example.com
C18120,larry mcdaniel,M,washington,66,False,2016-03-20 04:01:11,2024-05-02T13:43:33.627Z,pittmanchristopher@example.com
C18121,sarah horton,F,texas,22,False,2016-08-17 23:38:38,2024-05-02T13:43:33.628Z,kenttimothy@example.net
C18122,katherine lopez,F,connecticut,33,True,2018-08-01 18:38:59,2024-05-02T13:43:33.629Z,benjamin63@example.org
C18123,danielle young,F,montana,89,False,2016-08-16 04:52:16,2024-05-02T13:43:33.629Z,darrenbarrett@example.org
C18124,ryan jackson,M,indiana,22,False,2016-10-24 00:21:41,2024-05-02T13:43:33.630Z,lesliemoore@example.com
C18125,daniel alexander,M,arkansas,31,True,2016-01-15 08:17:47,2024-05-02T13:43:33.631Z,cmendez@example.org
C18126,stephen martinez,M,nevada,25,False,2016-02-21 18:11:11,2024-05-02T13:43:33.631Z,morrisshane@example.org
C18127,amanda hays,F,wisconsin,35,False,2016-08-07 18:44:47,2024-05-02T13:43:33.632Z,justin00@example.com
C18128,rebecca nunez,F,california,40,True,2016-05-26 12:45:46,2024-05-02T13:43:33.633Z,campbellrodney@example.net
C18129,jacob meadows,M,new hampshire,75,True,2019-02-19 22:36:56,2024-05-02T13:43:33.633Z,kingshannon@example.com
C18130,matthew lane,M,alabama,82,False,2019-04-24 00:53:46,2024-05-02T13:43:33.634Z,tuckerbrooke@example.com
C18131,jennifer singh,F,kentucky,70,True,2019-03-28 10:05:44,2024-05-02T13:43:33.634Z,swilkins@example.org
C18132,lindsey garcia,F,massachusetts,55,False,2017-06-23 06:58:55,2024-05-02T13:43:33.635Z,oriley@example.org
C18133,david lee,M,wyoming,81,False,2016-02-08 02:05:53,2024-05-02T13:43:33.635Z,wallacerichard@example.org
C18134,april price,F,florida,61,True,2017-12-09 13:14:16,2024-05-02T13:43:33.636Z,cathy86@example.org
C18135,paul benson,M,michigan,75,True,2016-07-24 21:19:00,2024-05-02T13:43:33.637Z,tylerwright@example.org
C18136,kelly mercado,F,wyoming,77,True,2017-02-21 22:05:19,2024-05-02T13:43:33.638Z,amberfowler@example.org
C18137,nicholas chavez,M,south carolina,31,True,2018-12-09 14:29:33,2024-05-02T13:43:33.638Z,sabrina48@example.net
C18138,cheryl hanson,F,pennsylvania,46,False,2018-03-05 15:04:19,2024-05-02T13:43:33.639Z,paul71@example.com
C18139,danielle evans md,F,iowa,19,True,2018-02-22 08:55:12,2024-05-02T13:43:33.640Z,kwaters@example.com
C18140,sandra johnson,F,rhode island,77,False,2017-01-24 14:44:35,2024-05-02T13:43:33.640Z,john86@example.net
C18141,james jensen,M,iowa,37,True,2018-09-13 09:46:18,2024-05-02T13:43:33.641Z,sean86@example.net
C18142,megan roth,F,delaware,87,True,2019-12-08 21:24:49,2024-05-02T13:43:33.641Z,anthonysmith@example.net
C18143,john smith,M,pennsylvania,86,False,2016-04-15 05:15:05,2024-05-02T13:43:33.642Z,christyortiz@example.net
C18144,heather owens,F,idaho,80,True,2017-01-18 02:49:12,2024-05-02T13:43:33.642Z,hilltiffany@example.com
C18145,colton cordova,M,virginia,55,False,2016-01-03 19:57:07,2024-05-02T13:43:33.643Z,esawyer@example.org
C18146,jessica hernandez,F,alaska,29,True,2018-01-29 23:37:03,2024-05-02T13:43:33.644Z,morganhernandez@example.com
C18147,miss linda dixon,F,indiana,58,True,2016-05-17 11:08:52,2024-05-02T13:43:33.644Z,lsimpson@example.net
C18148,david boone,M,hawaii,39,False,2018-11-16 01:33:06,2024-05-02T13:43:33.645Z,jason39@example.org
C18149,scott knox,M,connecticut,62,True,2016-02-03 12:44:38,2024-05-02T13:43:33.646Z,tiffanybean@example.org
C18150,dr. scott murphy,M,kansas,78,False,2018-08-13 18:10:31,2024-05-02T13:43:33.646Z,tyronenicholson@example.org
C18151,lynn romero,F,maryland,26,False,2019-09-06 18:47:15,2024-05-02T13:43:33.647Z,samantha49@example.org
C18152,brandon gross,M,wisconsin,67,True,2019-03-19 06:39:51,2024-05-02T13:43:33.647Z,michelle38@example.net
C18153,jose herring,M,minnesota,18,False,2019-02-22 23:48:08,2024-05-02T13:43:33.648Z,pwilson@example.org
C18154,travis smith,M,michigan,18,False,2019-05-02 16:23:25,2024-05-02T13:43:33.649Z,lijennifer@example.com
C18155,nicole phillips,F,vermont,37,True,2017-12-31 21:17:40,2024-05-02T13:43:33.650Z,aaronherrera@example.org
C18156,amy wood,F,california,37,False,2017-11-05 12:17:39,2024-05-02T13:43:33.650Z,nreed@example.net
C18157,sally smith,F,louisiana,83,False,2017-03-03 02:51:42,2024-05-02T13:43:33.651Z,jonhall@example.net
C18158,charles randall,M,connecticut,21,True,2018-04-23 07:08:01,2024-05-02T13:43:33.651Z,brownjennifer@example.org
C18159,shawn williams,M,minnesota,35,True,2017-11-30 02:32:26,2024-05-02T13:43:33.652Z,coltonmcclure@example.com
C18160,nicole ray,F,texas,38,True,2018-11-01 05:50:55,2024-05-02T13:43:33.653Z,keithcaldwell@example.net
C18161,erica parker,F,new mexico,91,True,2019-02-01 05:36:23,2024-05-02T13:43:33.653Z,aguilarsamantha@example.net
C18162,michelle smith,F,missouri,76,True,2018-05-15 22:09:21,2024-05-02T13:43:33.654Z,seanrivas@example.net
C18163,megan robinson,F,louisiana,79,True,2018-06-15 23:00:57,2024-05-02T13:43:33.654Z,jared85@example.com
C18164,tanner mcclure,M,nebraska,22,True,2018-03-21 06:02:06,2024-05-02T13:43:33.655Z,romerocole@example.net
C18165,cheryl neal,F,tennessee,69,False,2016-02-24 19:54:33,2024-05-02T13:43:33.656Z,amy81@example.org
C18166,timothy thompson,M,kentucky,55,True,2016-04-10 02:08:59,2024-05-02T13:43:33.656Z,aguilardavid@example.org
C18167,daisy anderson,F,alaska,73,False,2019-06-22 19:13:00,2024-05-02T13:43:33.657Z,jessicamack@example.com
C18168,brandi salazar,F,nevada,83,True,2017-08-23 09:34:30,2024-05-02T13:43:33.658Z,bettygardner@example.org
C18169,abigail petersen,F,connecticut,65,False,2019-01-30 15:02:21,2024-05-02T13:43:33.658Z,turnerelizabeth@example.net
C18170,christopher hill,M,virginia,34,True,2016-05-17 13:54:20,2024-05-02T13:43:33.659Z,grantjohn@example.org
C18171,sandra chan,F,new mexico,22,True,2016-04-09 15:06:14,2024-05-02T13:43:33.660Z,susan94@example.org
C18172,joshua thompson,M,new hampshire,47,False,2019-12-30 17:51:27,2024-05-02T13:43:33.660Z,changjonathan@example.net
C18173,michael mcdonald,M,new hampshire,45,False,2017-11-22 06:18:26,2024-05-02T13:43:33.661Z,barbarabishop@example.net
C18174,kevin fowler,M,idaho,36,False,2018-11-15 22:37:21,2024-05-02T13:43:33.662Z,angela03@example.com
C18175,angela burke,F,ohio,34,True,2017-12-31 02:32:32,2024-05-02T13:43:33.663Z,nicholsongeorge@example.net
C18176,susan ali,F,missouri,48,True,2016-09-15 14:32:32,2024-05-02T13:43:33.663Z,lisa75@example.com
C18177,kathy murphy,F,north dakota,60,True,2016-12-20 05:33:58,2024-05-02T13:43:33.664Z,carolvelez@example.net
C18178,lisa collins,F,illinois,28,False,2019-07-21 10:57:55,2024-05-02T13:43:33.664Z,hwolf@example.com
C18179,joseph ritter,M,colorado,54,True,2018-08-27 10:24:57,2024-05-02T13:43:33.665Z,andradejeffrey@example.org
C18180,brad santos,M,delaware,30,False,2018-03-10 20:17:42,2024-05-02T13:43:33.666Z,porozco@example.org
C18181,gabriella wood,F,massachusetts,41,True,2019-01-30 15:58:58,2024-05-02T13:43:33.667Z,margaretevans@example.com
C18182,timothy smith,M,south carolina,58,False,2019-03-16 23:29:32,2024-05-02T13:43:33.667Z,msaunders@example.org
C18183,sandra nguyen,F,wisconsin,34,True,2017-02-27 07:09:16,2024-05-02T13:43:33.668Z,joseph94@example.org
C18184,kristen garcia,F,hawaii,26,True,2018-01-04 22:37:03,2024-05-02T13:43:33.669Z,jonathan09@example.org
C18185,lindsay hampton,F,south carolina,25,True,2018-03-14 08:42:39,2024-05-02T13:43:33.669Z,kjohnson@example.net
C18186,leslie vazquez,F,iowa,59,False,2019-04-24 08:32:28,2024-05-02T13:43:33.670Z,deborah38@example.org
C18187,joseph jones,M,new york,35,False,2018-05-03 04:00:04,2024-05-02T13:43:33.671Z,knightkristine@example.org
C18188,jeremy dixon,M,virginia,30,False,2018-03-21 06:46:10,2024-05-02T13:43:33.671Z,garciabrittany@example.org
C18189,susan swanson,F,texas,90,False,2019-11-04 11:28:18,2024-05-02T13:43:33.672Z,marybrown@example.com
C18190,jessica ramos,F,utah,72,False,2016-10-12 14:24:20,2024-05-02T13:43:33.673Z,anthonysalazar@example.com
C18191,alexis palmer,F,washington,48,True,2018-09-02 16:15:23,2024-05-02T13:43:33.673Z,leemegan@example.com
C18192,alex gross,M,west virginia,32,True,2016-12-22 14:18:19,2024-05-02T13:43:33.674Z,asanders@example.net
C18193,christopher dominguez,M,kentucky,73,False,2018-10-14 13:55:39,2024-05-02T13:43:33.675Z,zboyd@example.org
C18194,kevin newman,M,nevada,35,True,2019-12-17 15:07:13,2024-05-02T13:43:33.675Z,john41@example.com
C18195,brian french,M,tennessee,42,True,2016-11-09 20:45:44,2024-05-02T13:43:33.676Z,kparker@example.org
C18196,denise robinson,F,new mexico,82,False,2016-02-23 13:45:16,2024-05-02T13:43:33.676Z,samuel32@example.org
C18197,sean downs,M,hawaii,47,False,2017-12-20 12:47:12,2024-05-02T13:43:33.677Z,piercewilliam@example.net
C18198,jason moreno,M,south dakota,18,False,2017-05-16 01:26:40,2024-05-02T13:43:33.678Z,melissalowe@example.net
C18199,jacob sanders,M,west virginia,77,True,2017-03-04 07:59:40,2024-05-02T13:43:33.679Z,abrown@example.com
C18200,donald thomas,M,ohio,46,True,2019-03-01 13:45:04,2024-05-02T13:43:33.679Z,tkirby@example.org
C18201,tammy wilson,F,arkansas,76,True,2018-08-12 04:00:28,2024-05-02T13:43:33.680Z,sarahrojas@example.net
C18202,heather drake,F,rhode island,81,True,2018-06-04 09:37:20,2024-05-02T13:43:33.681Z,kfigueroa@example.com
C18203,susan powers,F,alabama,86,False,2016-10-11 05:09:22,2024-05-02T13:43:33.681Z,gonzalezsherry@example.org
C18204,keith tate,M,kentucky,72,True,2017-09-10 10:50:41,2024-05-02T13:43:33.682Z,rebeccawolf@example.org
C18205,catherine salazar,F,oklahoma,44,True,2019-10-18 01:53:32,2024-05-02T13:43:33.682Z,william13@example.org
C18206,kristin marquez,F,idaho,32,True,2016-03-24 05:55:48,2024-05-02T13:43:33.683Z,donna88@example.org
C18207,tracy carpenter,F,pennsylvania,75,False,2019-02-12 06:07:40,2024-05-02T13:43:33.684Z,josephgregory@example.com
C18208,henry morales jr.,M,wyoming,44,True,2016-11-26 10:51:14,2024-05-02T13:43:33.684Z,parksgregory@example.com
C18209,nicole newman,F,new hampshire,42,False,2018-09-18 09:44:22,2024-05-02T13:43:33.685Z,gainesanthony@example.com
C18210,craig henderson,M,washington,55,False,2016-01-16 14:47:00,2024-05-02T13:43:33.686Z,jensenjennifer@example.net
C18211,anthony haynes,M,montana,58,True,2018-03-18 11:24:39,2024-05-02T13:43:33.686Z,emilyporter@example.org
C18212,sonya rodriguez,F,oregon,90,False,2018-05-01 09:55:22,2024-05-02T13:43:33.687Z,alicehill@example.org
C18213,jessica gardner,F,louisiana,40,True,2017-06-20 05:12:11,2024-05-02T13:43:33.688Z,msimpson@example.com
C18214,brianna webb,F,louisiana,87,True,2017-09-20 23:20:01,2024-05-02T13:43:33.688Z,carol27@example.net
C18215,nicole king,F,ohio,62,False,2016-02-18 20:03:46,2024-05-02T13:43:33.689Z,cardenasjohn@example.com
C18216,kristin burton,F,west virginia,87,True,2016-10-22 02:45:14,2024-05-02T13:43:33.690Z,ecollins@example.net
C18217,eric jackson,M,washington,37,False,2017-05-18 05:51:25,2024-05-02T13:43:33.690Z,frank84@example.org
C18218,gregory williams,M,idaho,54,False,2018-02-10 17:32:25,2024-05-02T13:43:33.691Z,martinjames@example.org
C18219,amber stout,F,new hampshire,81,False,2017-02-11 04:28:14,2024-05-02T13:43:33.692Z,trevor25@example.com
C18220,lauren brown,F,florida,59,False,2017-06-04 12:20:34,2024-05-02T13:43:33.693Z,uaguilar@example.net
C18221,christine carter,F,north carolina,51,True,2016-01-01 18:52:19,2024-05-02T13:43:33.693Z,gbryant@example.org
C18222,michelle martinez,F,arizona,49,True,2019-01-10 08:10:51,2024-05-02T13:43:33.694Z,flozano@example.net
C18223,jennifer delgado,F,tennessee,74,True,2019-03-27 10:37:50,2024-05-02T13:43:33.694Z,rojasdavid@example.org
C18224,shirley sanders,F,alabama,72,True,2019-02-09 15:03:33,2024-05-02T13:43:33.695Z,vthompson@example.com
C18225,michael thompson,M,south carolina,44,False,2017-09-25 01:06:07,2024-05-02T13:43:33.695Z,chavezelizabeth@example.com
C18226,richard keller,M,arkansas,31,True,2016-03-31 03:18:36,2024-05-02T13:43:33.696Z,samanthamcmillan@example.com
C18227,justin harrison,M,mississippi,87,False,2016-10-14 11:27:51,2024-05-02T13:43:33.697Z,bryantkristine@example.com
C18228,lauren black,F,ohio,46,True,2017-01-04 04:17:12,2024-05-02T13:43:33.697Z,bphillips@example.org
C18229,james smith,M,california,75,True,2017-10-15 18:15:10,2024-05-02T13:43:33.698Z,reedchristopher@example.org
C18230,andrea roberts,F,north carolina,76,False,2019-02-10 23:22:23,2024-05-02T13:43:33.699Z,gallowayjames@example.org
C18231,kari hanna,F,new jersey,82,True,2019-04-10 20:46:06,2024-05-02T13:43:33.699Z,susan85@example.net
C18232,joseph erickson,M,connecticut,21,False,2017-10-10 20:46:59,2024-05-02T13:43:33.700Z,racheldowns@example.com
C18233,tonya robinson,F,georgia,67,False,2016-02-19 08:46:49,2024-05-02T13:43:33.701Z,heather11@example.org
C18234,janice williams,F,washington,36,False,2016-07-10 14:27:52,2024-05-02T13:43:33.701Z,conleysusan@example.org
C18235,shane page,M,kansas,63,False,2016-02-04 17:05:43,2024-05-02T13:43:33.702Z,andrea66@example.com
C18236,mark lewis,M,south dakota,22,True,2017-02-03 17:51:20,2024-05-02T13:43:33.703Z,dscott@example.com
C18237,sarah jacobs,F,hawaii,66,False,2017-05-14 16:33:02,2024-05-02T13:43:33.703Z,hstanley@example.com
C18238,sharon jones,F,south dakota,38,True,2018-12-29 01:05:06,2024-05-02T13:43:33.704Z,davidhinton@example.net
C18239,sean mcpherson,M,north dakota,34,False,2016-10-21 16:08:51,2024-05-02T13:43:33.704Z,uknight@example.net
C18240,yvonne rhodes,F,wyoming,54,True,2017-07-19 17:59:10,2024-05-02T13:43:33.705Z,shannon45@example.org
C18241,sherri diaz,F,connecticut,57,False,2017-05-25 17:13:58,2024-05-02T13:43:33.706Z,esantiago@example.net
C18242,stephanie gallagher,F,arizona,82,False,2017-05-05 15:54:01,2024-05-02T13:43:33.707Z,warddavid@example.org
C18243,claudia jensen,F,idaho,79,True,2019-07-17 05:49:06,2024-05-02T13:43:33.707Z,alexisthomas@example.net
C18244,eric oconnor ii,M,delaware,56,True,2019-09-20 04:16:36,2024-05-02T13:43:33.708Z,crystal14@example.net
C18245,juan castro,M,wisconsin,57,True,2018-11-26 18:32:22,2024-05-02T13:43:33.708Z,wilkinsonnicole@example.net
C18246,deborah johnson,F,maine,88,False,2016-07-19 14:17:05,2024-05-02T13:43:33.709Z,carla14@example.org
C18247,tara barnes,F,nebraska,42,False,2016-07-01 05:22:47,2024-05-02T13:43:33.709Z,kmcpherson@example.org
C18248,diane walters,F,alabama,79,False,2018-06-09 18:10:24,2024-05-02T13:43:33.710Z,luis27@example.net
C18249,mr. nicholas dominguez,M,missouri,50,True,2018-06-28 07:16:13,2024-05-02T13:43:33.711Z,amyferguson@example.net
C18250,mrs. katie evans,F,mississippi,66,False,2018-05-13 16:40:49,2024-05-02T13:43:33.711Z,annalucas@example.com
C18251,jenny cooper,F,illinois,64,False,2017-10-27 14:46:06,2024-05-02T13:43:33.712Z,gilljenna@example.net
C18252,amanda whitaker dds,F,idaho,54,True,2019-08-10 03:25:59,2024-05-02T13:43:33.713Z,justin67@example.com
C18253,linda williams,F,oregon,69,False,2016-06-19 01:05:48,2024-05-02T13:43:33.714Z,beth31@example.org
C18254,joseph monroe,M,hawaii,34,False,2018-05-29 12:51:36,2024-05-02T13:43:33.714Z,mnicholson@example.com
C18255,damon harris,M,rhode island,78,False,2017-07-13 23:55:27,2024-05-02T13:43:33.715Z,xbolton@example.com
C18256,clayton frost,M,minnesota,62,False,2019-05-19 05:37:35,2024-05-02T13:43:33.716Z,nfreeman@example.com
C18257,karla johnson,F,hawaii,32,False,2017-07-11 17:47:00,2024-05-02T13:43:33.716Z,johnboyer@example.org
C18258,jose wright,M,pennsylvania,79,True,2017-02-26 08:21:36,2024-05-02T13:43:33.717Z,ibeasley@example.com
C18259,anna ortiz,F,missouri,66,False,2018-05-25 11:13:12,2024-05-02T13:43:33.718Z,mckinneytraci@example.com
C18260,ryan lane,M,colorado,89,False,2018-03-18 02:17:48,2024-05-02T13:43:33.718Z,rpetersen@example.com
C18261,veronica pugh,F,washington,38,True,2018-11-25 20:25:18,2024-05-02T13:43:33.719Z,gonzalezwilliam@example.net
C18262,alexis allen,F,minnesota,70,True,2019-09-05 12:16:45,2024-05-02T13:43:33.720Z,hbell@example.org
C18263,kevin williamson,M,montana,50,False,2019-01-09 04:47:17,2024-05-02T13:43:33.720Z,sotocharles@example.org
C18264,melody barnes,F,north carolina,59,True,2018-12-20 09:59:28,2024-05-02T13:43:33.721Z,ethan63@example.org
C18265,philip potts,M,west virginia,78,False,2016-12-11 20:08:30,2024-05-02T13:43:33.722Z,devin71@example.org
C18266,angie waller,F,alaska,48,False,2019-04-05 04:51:53,2024-05-02T13:43:33.723Z,kathleenwatson@example.com
C18267,ashley fischer,F,alaska,84,True,2017-06-03 10:54:48,2024-05-02T13:43:33.723Z,deborahkoch@example.net
C18268,katherine gregory,F,washington,42,False,2017-10-08 09:42:17,2024-05-02T13:43:33.724Z,nguyenrobin@example.net
C18269,dr. richard patterson,M,rhode island,70,True,2019-07-25 21:11:41,2024-05-02T13:43:33.724Z,richard15@example.org
C18270,john wallace,M,rhode island,89,False,2018-09-03 06:26:44,2024-05-02T13:43:33.725Z,clarkkevin@example.com
C18271,mark bradley,M,new mexico,48,False,2017-07-22 11:49:59,2024-05-02T13:43:33.726Z,fitzpatrickstephanie@example.net
C18272,dana perez,F,connecticut,76,True,2017-08-31 17:48:25,2024-05-02T13:43:33.726Z,tapiasusan@example.net
C18273,debra smith,F,virginia,26,False,2019-03-02 21:51:03,2024-05-02T13:43:33.727Z,xcannon@example.net
C18274,john harris,M,georgia,31,False,2016-04-06 22:12:41,2024-05-02T13:43:33.728Z,manuel23@example.com
C18275,brian thomas,M,vermont,26,False,2016-12-04 15:43:11,2024-05-02T13:43:33.729Z,kristin09@example.net
C18276,susan aguilar,F,wisconsin,70,True,2017-06-23 11:43:29,2024-05-02T13:43:33.729Z,qfowler@example.com
C18277,brittany silva,F,arkansas,70,True,2019-11-17 23:20:41,2024-05-02T13:43:33.730Z,briannalynn@example.net
C18278,laura vincent,F,alaska,76,False,2017-01-23 18:16:11,2024-05-02T13:43:33.731Z,alicia72@example.com
C18279,tiffany mcgrath,F,florida,44,True,2019-03-09 13:14:28,2024-05-02T13:43:33.731Z,rhondaalexander@example.org
C18280,melvin burch,M,alaska,23,True,2019-01-19 21:29:59,2024-05-02T13:43:33.732Z,carl06@example.net
C18281,joshua baker,M,georgia,43,False,2017-10-15 03:06:41,2024-05-02T13:43:33.733Z,adam28@example.org
C18282,stacy hall,F,kentucky,79,False,2018-11-08 06:24:45,2024-05-02T13:43:33.733Z,chernandez@example.net
C18283,thomas walker,M,louisiana,28,False,2019-02-25 18:50:38,2024-05-02T13:43:33.734Z,nancy52@example.org
C18284,samuel leon,M,massachusetts,25,True,2018-12-06 16:58:54,2024-05-02T13:43:33.734Z,emilyrios@example.net
C18285,courtney liu,F,virginia,83,True,2019-10-08 19:46:48,2024-05-02T13:43:33.735Z,hubbardwyatt@example.net
C18286,kathryn mccann,F,georgia,22,False,2019-06-27 04:10:05,2024-05-02T13:43:33.736Z,tracy23@example.org
C18287,christopher moore,M,delaware,79,True,2019-05-22 06:34:06,2024-05-02T13:43:33.736Z,john70@example.net
C18288,darrell romero,M,arizona,89,False,2019-10-24 03:40:07,2024-05-02T13:43:33.737Z,michaelreed@example.net
C18289,wayne brooks,M,south carolina,34,True,2019-08-13 12:50:59,2024-05-02T13:43:33.738Z,cassidywilliams@example.com
C18290,jordan johnson,M,new hampshire,48,True,2019-10-28 00:50:10,2024-05-02T13:43:33.738Z,jeffrey44@example.com
